timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-26T23:10:57.579Z,0,269.73,100,9196,24576,75
2026-03-26T23:11:02.611Z,0,313.74,87,9196,24576,82
2026-03-26T23:11:07.642Z,0,313.87,81,9196,24576,81
2026-03-26T23:11:12.674Z,0,277.1,86,9185,24576,80
2026-03-26T23:11:17.707Z,0,314.27,78,9184,24576,82
2026-03-26T23:11:22.741Z,0,311.61,83,9184,24576,81
2026-03-26T23:11:27.771Z,0,305.81,86,9184,24576,82
2026-03-26T23:11:32.806Z,0,307.45,87,9184,24576,81
2026-03-26T23:11:37.840Z,0,308.27,82,9184,24576,81
2026-03-26T23:11:42.874Z,0,299.03,86,9184,24576,83
2026-03-26T23:11:47.908Z,0,307.99,85,9184,24576,82
2026-03-26T23:11:52.942Z,0,304.85,86,9185,24576,82
2026-03-26T23:11:57.976Z,0,311.36,100,9184,24576,82
2026-03-26T23:12:03.011Z,0,305.47,87,9184,24576,81
2026-03-26T23:12:08.044Z,0,305.54,84,9184,24576,82
2026-03-26T23:12:13.078Z,0,302.89,77,9184,24576,81
2026-03-26T23:12:18.112Z,0,303.67,84,9184,24576,82
2026-03-26T23:12:23.143Z,0,313.94,84,9184,24576,82
2026-03-26T23:12:28.178Z,0,284.79,92,9184,24576,82
2026-03-26T23:12:33.211Z,0,305.98,79,9184,24576,82
2026-03-26T23:12:38.245Z,0,315.94,82,9184,24576,83
2026-03-26T23:12:43.275Z,0,286.9,85,9184,24576,82
2026-03-26T23:12:48.307Z,0,306.88,76,9184,24576,81
2026-03-26T23:12:53.340Z,0,306.85,100,9184,24576,81
2026-03-26T23:12:58.372Z,0,310.17,87,9184,24576,82
2026-03-26T23:13:03.406Z,0,273.69,85,9184,24576,79
2026-03-26T23:13:08.440Z,0,309.73,78,9184,24576,82
2026-03-26T23:13:13.472Z,0,313.4,83,9185,24576,81
2026-03-26T23:13:18.507Z,0,310.51,80,9184,24576,82
2026-03-26T23:13:23.541Z,0,311.19,86,9184,24576,81
2026-03-26T23:13:28.574Z,0,304.19,78,9184,24576,82
2026-03-26T23:13:33.607Z,0,308.96,81,9184,24576,81
2026-03-26T23:13:38.639Z,0,271.54,100,9184,24576,82
2026-03-26T23:13:43.672Z,0,305.99,84,9184,24576,82
2026-03-26T23:13:48.706Z,0,309.97,82,9184,24576,81
2026-03-26T23:13:53.746Z,0,308.25,77,9184,24576,82
2026-03-26T23:13:58.781Z,0,296.67,92,9184,24576,81
2026-03-26T23:14:03.815Z,0,308.25,79,9184,24576,82
2026-03-26T23:14:08.848Z,0,308.24,87,9181,24576,82
2026-03-26T23:14:13.879Z,0,267.38,87,9180,24576,81
2026-03-26T23:14:18.912Z,0,308.89,85,9176,24576,81
2026-03-26T23:14:23.945Z,0,309.41,84,9177,24576,82
2026-03-26T23:14:28.978Z,0,268.22,0,9176,24576,77
2026-03-26T23:14:34.011Z,0,308.19,86,9177,24576,81
2026-03-26T23:14:39.045Z,0,305.25,86,9176,24576,81
2026-03-26T23:14:44.078Z,0,307.47,77,9176,24576,82
2026-03-26T23:14:49.112Z,0,303.93,82,9176,24576,81
2026-03-26T23:14:54.146Z,0,311.45,85,9176,24576,82
2026-03-26T23:14:59.178Z,0,272.18,48,9176,24576,81
2026-03-26T23:15:04.212Z,0,305.65,84,9176,24576,81
2026-03-26T23:15:09.244Z,0,316.02,85,9176,24576,82
2026-03-26T23:15:14.278Z,0,308.5,80,9176,24576,82
2026-03-26T23:15:19.311Z,0,330.21,85,9176,24576,82
2026-03-26T23:15:24.345Z,0,301.64,82,9176,24576,82
2026-03-26T23:15:29.378Z,0,279.48,32,9176,24576,80
2026-03-26T23:15:34.410Z,0,305.12,82,9176,24576,81
2026-03-26T23:15:39.445Z,0,307.08,79,9176,24576,81
2026-03-26T23:15:44.479Z,0,307.8,86,9176,24576,82
2026-03-26T23:15:49.513Z,0,297.66,94,9176,24576,80
2026-03-26T23:15:54.547Z,0,308.24,85,9130,24576,82
2026-03-26T23:15:59.579Z,0,311.37,78,9130,24576,82
2026-03-26T23:16:04.612Z,0,307.45,87,9130,24576,82
2026-03-26T23:16:09.646Z,0,313.03,80,9130,24576,82
2026-03-26T23:16:14.680Z,0,308.62,86,9130,24576,82
2026-03-26T23:16:19.713Z,0,306.87,82,9130,24576,81
2026-03-26T23:16:24.748Z,0,307.31,86,9130,24576,82
2026-03-26T23:16:29.781Z,0,305.48,86,9130,24576,82
2026-03-26T23:16:34.815Z,0,310.36,80,9130,24576,82
2026-03-26T23:16:39.849Z,0,275.2,88,9130,24576,80
2026-03-26T23:16:44.881Z,0,307.92,88,9130,24576,82
2026-03-26T23:16:49.917Z,0,310.06,82,9130,24576,81
2026-03-26T23:16:54.951Z,0,310.01,86,9130,24576,82
2026-03-26T23:16:59.983Z,0,322.59,82,9130,24576,81
2026-03-26T23:17:05.016Z,0,307.31,81,9130,24576,82
2026-03-26T23:17:10.049Z,0,322.74,82,9130,24576,83
2026-03-26T23:17:15.084Z,0,304.68,86,9130,24576,82
2026-03-26T23:17:20.117Z,0,282.21,80,9130,24576,82
2026-03-26T23:17:25.151Z,0,302.95,86,9130,24576,81
2026-03-26T23:17:30.184Z,0,261.4,2,9130,24576,80
2026-03-26T23:17:35.217Z,0,308.97,86,9130,24576,81
2026-03-26T23:17:40.251Z,0,308.82,85,9130,24576,82
2026-03-26T23:17:45.283Z,0,272.46,83,9130,24576,80
2026-03-26T23:17:50.316Z,0,309.02,80,9130,24576,82
2026-03-26T23:17:55.348Z,0,309.88,84,9130,24576,82
2026-03-26T23:18:00.380Z,0,310.03,79,9130,24576,81
2026-03-26T23:18:05.415Z,0,311.55,94,9130,24576,82
2026-03-26T23:18:10.448Z,0,309.38,86,9130,24576,81
2026-03-26T23:18:15.483Z,0,307.54,82,9130,24576,81
2026-03-26T23:18:20.517Z,0,310.19,86,9130,24576,81
2026-03-26T23:18:25.552Z,0,308.7,100,9130,24576,81
